,Unnamed: 0,driver_id,client_id,start,start_latitude,start_longtitude,finish,finish_latitude,finish_longtitude,distance,road_time,start_time,finish_time,cost,driver_rate,category_driver_feedback,text_driver_feedback,client_rate,category_client_feedback,text_client_feedback
804,804,2481,3217,UB3 2BP,51.512849,-0.416542,SE24 9DA,51.450144,-0.09934,23.11,0 days 00:16:00,2011-12-27 11:55:21,2011-12-27 12:11:21,13.56,,,,,,
805,805,1202,4125,SE12 9NG,51.439567,0.026916,NW2 5HN,51.545955,-0.224704,21.11,0 days 00:45:00,2010-01-20 14:03:13,2010-01-20 14:48:13,12.56,1.0,,,5.0,,
806,806,437,697,TW10 6XL,51.463956,-0.305095,E12 5BA,51.549679,0.043721,26.03,0 days 00:38:00,2017-04-16 07:42:16,2017-04-16 08:20:16,15.02,,,,4.0,,
807,807,484,4291,W13 0XQ,51.513921,-0.321631,SM3 9BT,51.378619,-0.21969,16.64,0 days 00:24:00,2015-01-28 01:02:53,2015-01-28 01:26:53,13.42,,,,1.0,,
808,808,231,3653,WC2H 9XG,51.516327,-0.123769,W3 0BX,51.519908,-0.265211,9.83,0 days 00:19:00,2015-03-02 18:37:29,2015-03-02 18:56:29,10.37,4.0,,,5.0,,
809,809,519,3049,E18 2FQ,51.596919,0.025987,EN3 4SG,51.6473,-0.048609,7.62,0 days 00:09:00,2017-03-06 20:58:59,2017-03-06 21:07:59,5.81,,,,4.0,,
810,810,273,3081,E8 4TP,51.538158,-0.06326,EC2P 2XJ,51.524503,-0.112088,3.71,0 days 00:11:00,2019-04-25 15:44:29,2019-04-25 15:55:29,3.86,,,,,,
811,811,216,4243,W1A 2FH,51.517133,-0.134244,TW3 1JE,51.469774,-0.365884,16.93,0 days 00:18:00,2011-05-26 16:44:01,2011-05-26 17:02:01,10.46,4.0,neat and tidy,"['neat and tidy', 'expert navigation', 'recommend', 'nice car']",,,
812,812,426,3469,SW1H 9JU,51.498691,-0.134334,W1A 5LT,51.517133,-0.134244,2.05,0 days 00:13:00,2011-09-24 13:33:53,2011-09-24 13:46:53,3.02,,,,,,
813,813,1375,19,NW5 1DU,51.557383,-0.142724,E17 7BF,51.584286,-0.020448,8.99,0 days 00:11:00,2012-12-05 21:40:02,2012-12-05 21:51:02,6.5,,,,,,
814,814,1810,246,SE15 3GG,51.465596,-0.062115,SE16 7RW,51.493428,-0.04153,3.41,0 days 00:19:00,2016-11-27 19:30:54,2016-11-27 19:49:54,5.56,,,,,,
815,815,1845,2477,HA4 7JR,51.575525,-0.428594,NW6 5EH,51.533472,-0.189865,17.21,0 days 00:23:00,2019-08-07 23:17:13,2019-08-07 23:40:13,13.79,1.0,,,,,
816,816,1185,3681,TW9 1YX,51.460803,-0.291724,NW2 3NY,51.554185,-0.210045,11.84,0 days 00:24:00,2014-04-12 00:33:25,2014-04-12 00:57:25,10.3,1.0,,,2.0,dirty,
817,817,131,1016,SW1A 1HQ,51.505972,-0.139801,E1 8ES,51.519018,-0.058133,5.85,0 days 00:07:00,2013-02-09 11:08:42,2013-02-09 11:15:42,4.92,,,,1.0,,
818,818,2237,4075,RM6 4ET,51.569256,0.120213,CR0 0NQ,51.347097,-0.014259,26.42,0 days 00:49:00,2012-06-04 07:17:05,2012-06-04 08:06:05,15.21,,,,,,
819,819,2244,795,UB1 1TA,51.511617,-0.377674,SW9 9UD,51.464137,-0.114926,19.0,0 days 00:14:00,2011-08-17 03:15:33,2011-08-17 03:29:33,14.95,2.0,,,1.0,,
820,820,1013,3437,E8 4WU,51.532724,-0.060419,HA7 4FW,51.615919,-0.320312,20.26,0 days 00:18:00,2010-09-07 16:49:48,2010-09-07 17:07:48,12.13,,,,,,
821,821,1320,764,WC2R 3DZ,51.510973,-0.115098,BR5 3QA,51.406878,0.117438,19.88,0 days 00:33:00,2014-01-20 20:51:13,2014-01-20 21:24:13,11.94,,,,,,
822,822,290,3197,W1M 7PB,51.516879,-0.148883,SW19 9JA,51.417014,-0.213582,11.99,0 days 00:18:00,2015-09-16 05:00:00,2015-09-16 05:18:00,10.39,,,,5.0,,
823,823,2023,2626,N15 4TA,51.586212,-0.072433,SW9 0UD,51.468681,-0.115675,13.42,0 days 00:26:00,2014-07-11 08:05:59,2014-07-11 08:31:59,13.07,4.0,,,,,
824,824,628,2747,EN1 4QU,51.676623,-0.047464,EC4A 1DW,51.516152,-0.111165,18.39,0 days 00:16:00,2015-07-23 02:26:18,2015-07-23 02:42:18,14.55,,,,4.0,,
825,825,1151,2848,CR2 7WH,51.375716,-0.091863,E14 5AU,51.504954,-0.01945,15.23,0 days 00:27:00,2014-04-04 13:59:10,2014-04-04 14:26:10,9.62,4.0,,,1.0,,
826,826,2312,2954,W1K 3HY,51.511472,-0.147575,SW7 5RP,51.496543,-0.180783,2.84,0 days 00:07:00,2018-03-01 16:59:38,2018-03-01 17:06:38,3.42,,,,,,
827,827,923,710,SW15 3YL,51.460362,-0.218599,W8 6LX,51.497113,-0.196694,4.36,0 days 00:16:00,2010-12-31 08:40:56,2010-12-31 08:56:56,6.27,,,,4.0,,
828,828,1003,3267,N19 3DE,51.566672,-0.13024,SW17 8XR,51.428575,-0.165603,15.56,0 days 00:26:00,2012-01-20 01:03:55,2012-01-20 01:29:55,12.71,3.0,,,5.0,,
829,829,829,3826,EC2A 4AQ,51.524639,-0.087172,SE16 2ED,51.4975,-0.060906,3.53,0 days 00:09:00,2012-08-29 07:46:03,2012-08-29 07:55:03,3.76,,,,1.0,unpleasant,
830,830,164,2422,SW3 1ZL,51.463324,-0.138901,UB10 9HW,51.541447,-0.449062,23.22,0 days 00:38:00,2012-03-18 00:02:23,2012-03-18 00:40:23,17.69,,,,5.0,,
831,831,152,2789,N7 0HY,51.551479,-0.1288,NW1 2EX,51.526467,-0.136515,2.83,0 days 00:15:00,2014-11-10 22:49:51,2014-11-10 23:04:51,4.44,,,,,,
832,832,905,3409,SE12 8ZZ,51.453647,0.015075,NW6 7EZ,51.542376,-0.206932,18.31,0 days 00:27:00,2013-05-13 04:08:29,2013-05-13 04:35:29,14.5,,,,,,
833,833,1807,1091,EC2R 5BB,51.516109,-0.089634,N16 8TX,51.554406,-0.08125,4.3,0 days 00:10:00,2014-08-14 08:44:38,2014-08-14 08:54:38,6.22,,,,,,
834,834,331,4332,W1U 6SB,51.521719,-0.157567,E15 2WU,51.532095,-0.005181,10.64,0 days 00:27:00,2016-06-19 21:28:36,2016-06-19 21:55:36,7.32,1.0,bad car,"['not recommend', 'unpleasant companion']",4.0,recommend,"['quiet', 'recommend']"
835,835,1554,1707,UB6 0RN,51.549115,-0.319572,SW3 5HX,51.483687,-0.167713,12.81,0 days 00:27:00,2017-09-06 10:07:17,2017-09-06 10:34:17,8.41,,,,,,
836,836,515,908,NW11 1LS,51.580366,-0.199145,SW7 3WU,51.497984,-0.17453,9.32,0 days 00:17:00,2017-11-14 19:41:34,2017-11-14 19:58:34,9.99,,,,,,
837,837,1032,951,BR6 0BL,51.382498,0.087857,SW20 0BH,51.408428,-0.23688,22.78,0 days 00:38:00,2016-03-02 10:31:38,2016-03-02 11:09:38,13.39,,,,,,
838,838,2222,1327,SE2 9QN,51.492303,0.108832,SE16 3ZN,51.490855,-0.06368,11.98,0 days 00:17:00,2016-05-11 01:35:42,2016-05-11 01:52:42,10.39,3.0,not recommend,"['unpleasant companion', 'non-expert navigation', 'dirty']",1.0,unpleasant,
839,839,2206,1179,W1A 6JR,51.524503,-0.112088,SW13 9SE,51.469285,-0.266096,12.33,0 days 00:13:00,2014-11-22 08:21:18,2014-11-22 08:34:18,12.25,,,,,,
840,840,1997,1774,E4 9XA,51.608694,-0.008367,SE6 2DR,51.429328,-0.013257,19.96,0 days 00:20:00,2019-03-03 03:38:10,2019-03-03 03:58:10,15.57,,,,,,
841,841,1651,268,SW19 7DL,51.428773,-0.209815,CR2 8TE,51.34399,-0.047161,14.74,0 days 00:35:00,2011-11-10 08:01:35,2011-11-10 08:36:35,14.06,,,,,,
842,842,1691,729,DA16 2EG,51.462608,0.098335,N7 9LA,51.551705,-0.122704,18.27,0 days 00:19:00,2018-11-11 15:48:40,2018-11-11 16:07:40,11.14,,,,,,
843,843,1458,3598,UB4 0AS,51.523844,-0.417011,KT3 6WX,51.399484,-0.255151,17.83,0 days 00:19:00,2017-09-05 20:44:53,2017-09-05 21:03:53,10.92,4.0,,,,,
844,844,1605,4235,E7 8AT,51.54664,0.037469,SM4 6NJ,51.382876,-0.196417,24.42,0 days 00:27:00,2018-06-07 11:00:00,2018-06-07 11:27:00,14.21,3.0,non-expert navigation,['dirty'],,,
845,845,1496,479,WC2N 4AX,51.510521,-0.127308,EC4R 3TA,51.510608,-0.092559,2.41,0 days 00:17:00,2018-05-19 16:16:36,2018-05-19 16:33:36,3.2,,,,,,
846,846,1705,2987,SW17 1DZ,51.428566,-0.165603,HA8 9NN,51.613648,-0.265554,21.73,0 days 00:29:00,2012-05-27 02:44:58,2012-05-27 03:13:58,16.72,,,,,,
847,847,1227,2882,TW6 2QZ,51.472167,-0.473356,E4 6FA,51.622767,-0.00151,36.77,0 days 00:56:00,2014-11-20 10:31:03,2014-11-20 11:27:03,20.39,5.0,,,5.0,,
848,848,1528,1118,DA15 7NU,51.434596,0.090275,EC2M 4JR,51.515828,-0.081747,14.98,0 days 00:23:00,2013-08-20 00:12:01,2013-08-20 00:35:01,12.34,,,,,,
849,849,1912,1196,W1S 1PU,51.513632,-0.14253,BR7 5EJ,51.420293,0.042043,16.5,0 days 00:21:00,2016-12-15 01:47:16,2016-12-15 02:08:16,13.32,,,,5.0,,
850,850,1189,2606,SW10 9GH,51.484753,-0.183628,W1K 3LN,51.512173,-0.144664,4.08,0 days 00:06:00,2017-02-12 03:41:58,2017-02-12 03:47:58,5.25,,,,1.0,,
851,851,482,418,SE26 4JE,51.426822,-0.045516,W4 5YJ,51.491534,-0.262587,16.72,0 days 00:32:00,2017-07-25 16:24:24,2017-07-25 16:56:24,10.36,,,,5.0,,
852,852,10,3365,HA8 7BD,51.612428,-0.275509,RM7 0ND,51.562262,0.16245,30.86,0 days 00:51:00,2010-11-28 10:43:49,2010-11-28 11:34:49,17.43,,,,2.0,,
853,853,1649,4053,W4 4AJ,51.492149,-0.275038,W2 1LS,51.521957,-0.175662,7.66,0 days 00:19:00,2017-11-30 21:33:22,2017-11-30 21:52:22,5.83,1.0,,,,,
854,854,1860,624,SE2 0HH,51.48486,0.114668,HA4 6XU,51.561184,-0.412671,37.57,0 days 00:46:00,2019-07-20 07:51:16,2019-07-20 08:37:16,20.78,,,,4.0,,
855,855,1123,2050,SW9 0JP,51.480771,-0.113117,NW11 6SE,51.581975,-0.185124,12.32,0 days 00:22:00,2015-11-17 09:10:07,2015-11-17 09:32:07,12.24,,,,5.0,,
856,856,134,2764,NW10 4HS,51.533954,-0.248298,W1W 7ST,51.517393,-0.142103,7.6,0 days 00:13:00,2018-08-30 11:49:32,2018-08-30 12:02:32,5.8,,,,,,
857,857,2372,1834,W1X 8DD,51.510556,-0.145378,RM6 6JN,51.569705,0.131201,20.29,0 days 00:17:00,2017-12-29 09:32:21,2017-12-29 09:49:21,18.22,,,,,,
858,858,310,2370,E10 6NX,51.564177,-0.004441,BR3 1SS,51.420444,-0.023897,16.05,0 days 00:15:00,2011-05-29 18:58:33,2011-05-29 19:13:33,15.04,,,,,,
859,859,941,3816,HA4 0AQ,51.572029,-0.412726,E11 1BQ,51.569465,0.003439,28.86,0 days 00:29:00,2016-07-18 00:18:19,2016-07-18 00:47:19,21.36,,,,,,
860,860,954,1425,SM4 6BN,51.386769,-0.184133,N3 1PG,51.608908,-0.19039,24.72,0 days 00:36:00,2014-05-22 02:20:46,2014-05-22 02:56:46,18.67,,,,,,
861,861,456,4118,SE25 6TF,51.405602,-0.09095,SE3 9XX,51.45834,0.030756,10.3,0 days 00:20:00,2017-09-10 00:29:24,2017-09-10 00:49:24,9.3,1.0,,,,,
862,862,641,3496,WC1R 4XE,51.520029,-0.119048,E13 8WH,51.529278,0.0233,9.93,0 days 00:15:00,2012-10-26 17:44:06,2012-10-26 17:59:06,6.96,,,,,,
863,863,1168,3936,SE15 5RT,51.474464,-0.072582,HA1 2HD,51.580738,-0.329505,21.39,0 days 00:46:00,2010-06-26 03:38:11,2010-06-26 04:24:11,16.5,,,,,,
864,864,838,1355,NW8 7AE,51.532664,-0.168529,IG11 9XB,51.541916,0.094295,18.26,0 days 00:29:00,2011-02-28 12:12:37,2011-02-28 12:41:37,11.13,,,,,,
865,865,1349,2760,E6 1EA,51.536216,0.037537,WC1V 6WB,51.516327,-0.123769,11.41,0 days 00:12:00,2012-05-11 03:55:28,2012-05-11 04:07:28,10.02,,,,,,
866,866,1497,1683,NW9 0ZG,51.582748,-0.246596,SW2 9SB,51.460662,-0.116955,16.29,0 days 00:22:00,2014-03-11 06:33:39,2014-03-11 06:55:39,13.19,,,,,,
867,867,1191,3250,W1W 7JT,51.518043,-0.140029,SE7 8DF,51.490251,0.045499,13.25,0 days 00:14:00,2015-03-08 04:50:14,2015-03-08 05:04:14,11.21,,,,,,
868,868,610,2333,E10 5HN,51.564836,-0.018927,RM9 4TB,51.537794,0.11503,9.77,0 days 00:26:00,2019-04-30 22:56:10,2019-04-30 23:22:10,8.95,,,,4.0,,
869,869,1592,2623,SW16 2LR,51.43541,-0.117476,NW7 4YQ,51.615471,-0.241175,21.8,0 days 00:26:00,2015-05-11 14:57:38,2015-05-11 15:23:38,12.9,,,,,,
870,870,6,4024,BR7 5PJ,51.409488,0.068983,HA5 1DY,51.590181,-0.38286,37.26,0 days 00:54:00,2015-05-13 12:56:39,2015-05-13 13:50:39,20.63,5.0,nice car,['expert navigation'],,,
871,871,624,2819,HA8 4HX,51.613334,-0.2778,EC4P 4WP,51.524565,-0.112042,15.15,0 days 00:43:00,2016-11-11 19:01:51,2016-11-11 19:44:51,14.36,,,,,,
872,872,1745,1594,N1 4RY,51.546499,-0.087669,HA8 9BS,51.609885,-0.26278,14.04,0 days 00:19:00,2013-01-24 12:06:13,2013-01-24 12:25:13,9.02,3.0,unpleasant companion,"['unpleasant companion', 'not recommend']",5.0,,
873,873,3,3736,NW5 4RB,51.548668,-0.147781,SE16 1ST,51.506794,-0.043897,8.58,0 days 00:18:00,2010-03-20 07:13:14,2010-03-20 07:31:14,6.29,5.0,,,5.0,quiet,['quiet']
874,874,1135,778,SE9 1XX,51.457961,0.058665,N5 1BG,51.553878,-0.102419,15.46,0 days 00:17:00,2019-07-30 04:06:53,2019-07-30 04:23:53,12.65,,,,,,
875,875,2301,4359,TW13 6YU,51.433768,-0.387282,BR2 8WZ,51.408226,0.017578,28.31,0 days 00:31:00,2018-04-17 13:26:37,2018-04-17 13:57:37,16.16,,,,,,
876,876,1722,3599,E2 7DZ,51.527714,-0.075625,E4 6WF,51.622657,0.004986,11.95,0 days 00:19:00,2019-03-24 23:54:23,2019-03-25 00:13:23,10.37,,,,3.0,,
877,877,962,404,SE22 8YS,51.454245,-0.07293,SE20 8SR,51.404987,-0.067698,5.49,0 days 00:06:00,2016-10-24 06:13:15,2016-10-24 06:19:15,6.17,,,,4.0,,
878,878,701,821,SW19 2SF,51.41051,-0.188255,SE27 0LY,51.432543,-0.114184,5.71,0 days 00:03:00,2012-06-04 12:31:51,2012-06-04 12:34:51,4.86,,,,1.0,,
879,879,1024,3515,W7 2PD,51.503053,-0.33324,SW2 2BE,51.451722,-0.119079,15.94,0 days 00:28:00,2019-10-15 02:40:26,2019-10-15 03:08:26,12.96,,,,,,
880,880,859,333,SW17 0SD,51.425587,-0.174712,SE16 1AN,51.502365,-0.045787,12.38,0 days 00:11:00,2012-05-21 22:47:12,2012-05-21 22:58:12,10.65,5.0,,,3.0,loud,
881,881,1132,2855,N19 3LQ,51.568431,-0.128335,SW10 0LA,51.483164,-0.182611,10.21,0 days 00:16:00,2014-01-05 09:20:52,2014-01-05 09:36:52,10.66,1.0,,,,,
882,882,130,640,EC2M 3YB,51.524565,-0.112042,E18 2LU,51.594109,0.022614,12.13,0 days 00:22:00,2012-07-20 19:31:04,2012-07-20 19:53:04,12.1,,,,,,
883,883,2198,2802,N7 7XU,51.550181,-0.119088,W1K 5QH,51.51335,-0.147456,4.55,0 days 00:09:00,2011-12-01 08:51:52,2011-12-01 09:00:52,6.41,3.0,,,4.0,polite,['neat and tidy']
884,884,1562,3546,RM8 2FL,51.550285,0.111556,SW3 4WD,51.463241,-0.139336,19.93,0 days 00:41:00,2015-03-02 15:21:59,2015-03-02 16:02:59,11.96,,,,1.0,,
885,885,596,4038,RM3 9LN,51.6002,0.232266,CR90 9PD,51.378069,-0.113291,34.45,0 days 00:39:00,2011-05-09 08:12:00,2011-05-09 08:51:00,28.84,,,,,,
886,886,403,1141,W5 4UB,51.498101,-0.313914,NW2 3PT,51.551128,-0.210079,9.31,0 days 00:18:00,2019-12-26 02:47:14,2019-12-26 03:05:14,8.65,,,,,,
887,887,747,584,N3 1BW,51.604464,-0.194928,SW20 0YU,51.417014,-0.213582,20.9,0 days 00:36:00,2017-07-19 11:18:57,2017-07-19 11:54:57,12.45,4.0,,,4.0,,
888,888,1656,861,EC3N 4BA,51.50949,-0.079132,SW12 0BH,51.453552,-0.144206,7.69,0 days 00:09:00,2014-04-06 11:57:45,2014-04-06 12:06:45,5.85,,,,4.0,,
889,889,2127,3791,W1J 6AP,51.510708,-0.145862,W10 5BY,51.511059,-0.220758,5.2,0 days 00:27:00,2012-12-01 13:17:27,2012-12-01 13:44:27,4.6,,,,,,
890,890,9,1646,NW1 5WX,51.519657,-0.168835,SW11 6XP,51.464567,-0.164692,6.14,0 days 00:20:00,2014-09-30 01:46:58,2014-09-30 02:06:58,6.59,,,,5.0,,
891,891,2085,1436,DA6 8LJ,51.454706,0.135038,SM2 5HX,51.356174,-0.176482,24.29,0 days 00:51:00,2011-12-13 02:41:28,2011-12-13 03:32:28,18.39,,,,,,
892,892,216,2711,HA4 8UZ,51.572928,-0.412694,SW2 5XJ,51.454192,-0.122288,24.1,0 days 00:34:00,2012-03-01 21:52:45,2012-03-01 22:26:45,14.05,,,,,,
893,893,2259,3890,E9 6DH,51.551164,-0.043393,EC1V 0PH,51.524503,-0.112088,5.61,0 days 00:10:00,2017-02-06 13:28:13,2017-02-06 13:38:13,4.8,,,,,,
894,894,2167,3640,EC2A 2DZ,51.522192,-0.083801,UB5 6EN,51.531275,-0.38626,21.01,0 days 00:22:00,2016-10-10 16:21:38,2016-10-10 16:43:38,12.5,1.0,unpleasant companion,"['bad car', 'dirty', 'not recommend']",5.0,,
895,895,378,1823,HA8 4HH,51.613334,-0.2778,W11 4RA,51.508082,-0.212444,12.56,0 days 00:20:00,2019-09-03 00:20:36,2019-09-03 00:40:36,10.76,4.0,recommend,[],,,
896,896,1976,932,N22 5PB,51.601043,-0.106273,N16 9NL,51.553768,-0.087306,5.42,0 days 00:12:00,2011-06-08 00:15:38,2011-06-08 00:27:38,6.12,,,,5.0,,
897,897,28,2228,SW5 9UW,51.484753,-0.183628,W14 8JF,51.499896,-0.207548,2.37,0 days 00:12:00,2013-05-28 14:53:28,2013-05-28 15:05:28,3.18,3.0,,,,,
898,898,91,2874,HA4 6XD,51.552553,-0.400191,SW6 7DE,51.480065,-0.208542,15.56,0 days 00:32:00,2017-03-06 23:23:03,2017-03-06 23:55:03,12.71,,,,1.0,,
899,899,2119,3830,EC2A 4XT,51.52486,-0.083631,SE27 9HP,51.435158,-0.102969,10.07,0 days 00:24:00,2012-09-07 02:31:19,2012-09-07 02:55:19,9.15,,,,,,
900,900,62,2426,W1F 8SX,51.515363,-0.136608,SW4 7AD,51.461268,-0.137991,6.02,0 days 00:06:00,2016-06-20 16:10:55,2016-06-20 16:16:55,5.01,,,,5.0,pleasant,"['polite', 'neat and tidy', 'pleasant', 'quiet', 'recommend']"
901,901,672,212,NW9 9DY,51.585677,-0.276146,W2 6AY,51.500496,-0.276985,9.48,0 days 00:22:00,2019-08-20 22:23:08,2019-08-20 22:45:08,8.76,,,,,,
902,902,1194,2030,SE11 4QE,51.487615,-0.110919,W1J 7TG,51.506327,-0.149743,3.41,0 days 00:06:00,2017-03-04 19:28:33,2017-03-04 19:34:33,5.56,,,,,,
903,903,1426,21,N11 1QA,51.612253,-0.136946,EN1 2BW,51.651933,-0.077091,6.06,0 days 00:07:00,2011-08-09 06:43:58,2011-08-09 06:50:58,6.54,,,,,,
904,904,586,2894,N1 7JB,51.533893,-0.091096,IG1 1UA,51.562396,0.087575,12.79,0 days 00:19:00,2011-01-09 01:28:28,2011-01-09 01:47:28,10.91,5.0,nice car,"['recommend', 'great service', 'expert navigation']",,,
905,905,1334,536,SW6 6UU,51.479214,-0.198235,N21 2WT,51.632901,-0.099455,18.42,0 days 00:34:00,2015-05-18 09:52:42,2015-05-18 10:26:42,16.82,5.0,,,5.0,,
906,906,620,1007,BR3 4BA,51.393816,-0.050732,N8 8JP,51.582843,-0.127569,21.7,0 days 00:24:00,2019-01-09 22:44:38,2019-01-09 23:08:38,16.71,,,,,,
907,907,2435,3729,SW7 5QX,51.493479,-0.179752,EC1R 3HT,51.52362,-0.11028,5.87,0 days 00:07:00,2010-07-26 14:07:19,2010-07-26 14:14:19,4.94,,,,2.0,,
908,908,2127,2096,RM9 6BQ,51.533082,0.146735,NW9 0LN,51.590058,-0.255626,28.61,0 days 00:41:00,2012-01-24 19:47:27,2012-01-24 20:28:27,24.46,,,,,,
909,909,1464,2831,SE13 7FH,51.468032,-0.014787,RM6 4TP,51.576404,0.116822,15.13,0 days 00:43:00,2018-05-09 15:37:24,2018-05-09 16:20:24,9.57,4.0,recommend,"['neat and tidy', 'wonderful companion']",4.0,,
910,910,1185,392,RM3 0ZD,51.590514,0.22092,W1G 9DN,51.517374,-0.143747,26.57,0 days 00:46:00,2019-10-23 17:38:17,2019-10-23 18:24:17,15.28,3.0,bad car,[],,,
911,911,504,3456,W9 2DH,51.524978,-0.194815,N10 2ZU,51.592195,-0.142849,8.3,0 days 00:11:00,2019-06-06 17:56:05,2019-06-06 18:07:05,6.15,5.0,,,,,
912,912,2231,600,DA15 7ZP,51.432211,0.092899,IG3 8JZ,51.568007,0.101165,15.12,0 days 00:42:00,2018-04-12 23:30:52,2018-04-13 00:12:52,12.43,,,,4.0,neat and tidy,[]
913,913,639,2121,SE15 6LU,51.477796,-0.078908,CR4 7HJ,51.392187,-0.109922,9.77,0 days 00:09:00,2014-12-24 00:17:16,2014-12-24 00:26:16,8.95,,,,,,
914,914,1482,4106,SE13 7AB,51.46431,-0.019094,W10 5QF,51.52332,-0.211025,14.86,0 days 00:33:00,2013-07-07 19:56:24,2013-07-07 20:29:24,14.14,,,,,,
915,915,1211,1148,W1T 2HF,51.520585,-0.134708,NW6 2EP,51.547778,-0.19684,5.27,0 days 00:06:00,2016-06-18 03:44:34,2016-06-18 03:50:34,6.03,1.0,,,3.0,,
916,916,2144,439,N5 1AD,51.554066,-0.102354,N11 2XU,51.614586,-0.137732,7.17,0 days 00:14:00,2012-07-30 12:03:07,2012-07-30 12:17:07,5.58,,,,,,
917,917,1715,2414,TW3 4JN,51.475459,-0.373774,KT9 1HL,51.37348,-0.297476,12.53,0 days 00:14:00,2019-04-16 01:24:01,2019-04-16 01:38:01,10.74,,,,,,
918,918,1164,1042,W9 1EN,51.528455,-0.18473,E6 2AJ,51.540532,0.060227,17.05,0 days 00:11:00,2016-04-04 09:01:09,2016-04-04 09:12:09,15.79,,,,,,
919,919,587,986,IG1 4WF,51.55807,0.072373,W14 9GR,51.496734,-0.212513,20.92,0 days 00:25:00,2015-08-10 14:55:05,2015-08-10 15:20:05,12.46,,,,4.0,neat and tidy,['neat and tidy']
920,920,1909,2243,N22 8YD,51.605267,-0.120654,HA2 0QS,51.57081,-0.356824,16.81,0 days 00:32:00,2019-02-17 12:00:12,2019-02-17 12:32:12,10.4,,,,,,
921,921,2262,1990,N7 7WZ,51.553789,-0.109145,SE1 2QN,51.50544,-0.084446,5.65,0 days 00:09:00,2012-04-07 15:36:41,2012-04-07 15:45:41,4.82,,,,4.0,neat and tidy,"['quiet', 'recommend']"
922,922,1261,3407,TW6 1ES,51.46823,-0.450884,W1S 2XL,51.512339,-0.142135,22.0,0 days 00:15:00,2016-07-10 14:28:32,2016-07-10 14:43:32,13.0,,,,,,
923,923,1205,480,NW1 9YJ,51.542092,-0.126632,SW16 1JT,51.432946,-0.135431,12.16,0 days 00:12:00,2011-02-28 13:05:13,2011-02-28 13:17:13,8.08,,,,,,
924,924,2477,722,SE10 0HF,51.486877,0.009165,TW1 4DB,51.445302,-0.330552,24.06,0 days 00:27:00,2018-09-11 17:26:45,2018-09-11 17:53:45,14.03,,,,5.0,,
925,925,970,4224,UB6 9XA,51.529654,-0.360166,NW6 7QR,51.544645,-0.207766,10.7,0 days 00:13:00,2017-08-07 00:10:04,2017-08-07 00:23:04,9.56,,,,3.0,,
926,926,2274,1745,SE23 2JP,51.436981,-0.044766,N11 2QJ,51.607018,-0.122199,19.67,0 days 00:23:00,2017-12-12 13:57:44,2017-12-12 14:20:44,11.84,,,,,,
927,927,169,1842,NW3 4WH,51.554293,-0.173864,N1P 1GU,51.538645,-0.103543,5.18,0 days 00:10:00,2011-08-26 05:04:35,2011-08-26 05:14:35,5.97,4.0,,,,,
928,928,358,3767,NW4 3LS,51.58107,-0.227666,E13 9QL,51.525493,0.038313,19.46,0 days 00:35:00,2010-01-25 10:54:45,2010-01-25 11:29:45,11.73,,,,,,
929,929,5,3276,RM1 4EY,51.591631,0.179553,W1B 4HP,51.51054,-0.138692,23.85,0 days 00:36:00,2010-07-29 19:20:30,2010-07-29 19:56:30,20.89,,,,5.0,,
930,930,1447,2009,W10 6HY,51.517111,-0.21663,NW3 6JD,51.554293,-0.173864,5.09,0 days 00:27:00,2012-06-10 18:02:07,2012-06-10 18:29:07,6.82,,,,,,
931,931,2352,487,HA3 8PP,51.596094,-0.320481,SE6 4NS,51.442132,-0.030156,26.45,0 days 00:20:00,2019-06-02 11:38:31,2019-06-02 11:58:31,15.22,,,,,,
932,932,1669,2887,EC4V 4AX,51.511569,-0.096338,NW3 6QY,51.55654,-0.180164,7.67,0 days 00:11:00,2013-07-16 15:32:05,2013-07-16 15:43:05,5.84,5.0,,,,,
933,933,536,3494,W1X 4RD,51.509635,-0.143975,WC1B 4DW,51.519206,-0.122138,1.85,0 days 00:17:00,2016-11-09 15:29:19,2016-11-09 15:46:19,2.92,,,,,,
934,934,478,1573,SM3 8NQ,51.370091,-0.223038,NW3 1WA,51.554293,-0.173864,20.78,0 days 00:37:00,2014-07-01 22:57:40,2014-07-01 23:34:40,16.11,,,,1.0,,
935,935,1953,557,DA17 5BA,51.487299,0.146744,SE15 3ZA,51.462716,-0.056579,14.39,0 days 00:24:00,2013-01-13 21:34:33,2013-01-13 21:58:33,9.2,,,,,,
936,936,1890,839,KT5 8SE,51.391101,-0.297181,E1 9JL,51.506196,-0.065854,20.56,0 days 00:25:00,2016-07-26 07:19:31,2016-07-26 07:44:31,12.28,,,,,,
937,937,2336,697,NW8 6PG,51.533985,-0.171922,W7 9BQ,51.504639,-0.332779,11.63,0 days 00:22:00,2015-11-14 18:31:06,2015-11-14 18:53:06,11.72,,,,5.0,,
938,938,2113,1600,E6 3DS,51.529635,0.041078,NW1 0TB,51.537667,-0.132265,12.06,0 days 00:19:00,2014-07-20 00:44:03,2014-07-20 01:03:03,10.44,2.0,unpleasant companion,"['awful service', 'unpleasant companion', 'bad car', 'dirty', 'not recommend', 'non-expert navigation']",,,
939,939,1831,239,TW3 4LL,51.475873,-0.380354,UB1 1HQ,51.508681,-0.383226,3.66,0 days 00:15:00,2012-04-09 04:47:10,2012-04-09 05:02:10,4.98,4.0,,,,,
